run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_geometry_count,param_z_min,param_z_max,param_xy_minmax,param_radius,param_geometry_div,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_alu_calc_count,param_object_count,param_renderer_variant,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error
308,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00308.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,4,VisBuf,visibility,resolve,,total,0.03981,0.04147,0.04355,0.04141,0.03987,0.04038,0.04246,0.04342,0.06886,0.06925,0.06979,0.06928,0.06893,0.06906,0.06950,0.06976,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10915,0.11072,0.11270,0.11069,0.10918,0.10973,0.11168,0.11270,147456,0,192,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,4,4,4,quad_alu_orthogonal,0,308,0,success,0,
309,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00309.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,8,Forward,forward,,,total,0.16368,0.16435,0.16509,0.16435,0.16378,0.16400,0.16480,0.16509,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16368,0.16435,0.16509,0.16435,0.16378,0.16400,0.16480,0.16509,147456,0,192,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,8,4,1,quad_alu_orthogonal,0,309,0,success,0,
310,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00310.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,8,ForwardPrepass,depth_prepass,forward,,total,0.03386,0.03462,0.04720,0.03471,0.03392,0.03424,0.03504,0.03526,0.16298,0.16374,0.16445,0.16372,0.16298,0.16330,0.16410,0.16442,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19712,0.19834,0.21091,0.19844,0.19738,0.19770,0.19901,0.19936,147456,0,192,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,8,4,2,quad_alu_orthogonal,0,310,0,success,0,
311,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00311.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,8,VisBuf,visibility,resolve,,total,0.03962,0.04150,0.04333,0.04136,0.03974,0.04038,0.04234,0.04310,0.10598,0.10643,0.10666,0.10639,0.10602,0.10614,0.10656,0.10666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14605,0.14781,0.14979,0.14775,0.14614,0.14675,0.14870,0.14966,147456,0,192,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,8,4,4,quad_alu_orthogonal,0,311,0,success,0,
312,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00312.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,16,Forward,forward,,,total,0.28899,0.29021,0.29171,0.29017,0.28899,0.28954,0.29088,0.29133,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28899,0.29021,0.29171,0.29017,0.28899,0.28954,0.29088,0.29133,147456,0,192,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,16,4,1,quad_alu_orthogonal,0,312,0,success,0,
313,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00313.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,16,ForwardPrepass,depth_prepass,forward,,total,0.03398,0.03462,0.03558,0.03463,0.03408,0.03430,0.03498,0.03539,0.28819,0.28941,0.29072,0.28939,0.28826,0.28890,0.29002,0.29059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32250,0.32400,0.32541,0.32402,0.32275,0.32333,0.32474,0.32522,147456,0,192,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,16,4,2,quad_alu_orthogonal,0,313,0,success,0,
314,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00314.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,16,VisBuf,visibility,resolve,,total,0.03952,0.04131,0.04358,0.04136,0.03987,0.04042,0.04211,0.04336,0.18755,0.18768,0.18806,0.18771,0.18758,0.18762,0.18784,0.18797,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22723,0.22902,0.23126,0.22907,0.22758,0.22810,0.22989,0.23110,147456,0,192,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,16,4,4,quad_alu_orthogonal,0,314,0,success,0,
315,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00315.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,32,Forward,forward,,,total,0.55386,0.55469,0.55658,0.55491,0.55392,0.55414,0.55626,0.55645,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.55386,0.55469,0.55658,0.55491,0.55392,0.55414,0.55626,0.55645,147456,0,192,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,32,4,1,quad_alu_orthogonal,0,315,0,success,0,
316,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00316.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,32,ForwardPrepass,depth_prepass,forward,,total,0.03408,0.03459,0.04707,0.03484,0.03414,0.03430,0.03507,0.04682,0.54979,0.55021,0.55235,0.55028,0.54982,0.55002,0.55043,0.55229,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.58426,0.58486,0.59728,0.58511,0.58426,0.58451,0.58531,0.59712,147456,0,192,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,32,4,2,quad_alu_orthogonal,0,316,0,success,0,
317,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00317.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,32,VisBuf,visibility,resolve,,total,0.03981,0.04118,0.05322,0.04136,0.03984,0.04035,0.04221,0.04362,0.34525,0.34573,0.34605,0.34573,0.34538,0.34550,0.34595,0.34605,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38534,0.38698,0.39920,0.38708,0.38554,0.38598,0.38797,0.38944,147456,0,192,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,32,4,4,quad_alu_orthogonal,0,317,0,success,0,
318,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00318.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,64,Forward,forward,,,total,1.08320,1.08410,1.08832,1.08493,1.08326,1.08352,1.08774,1.08813,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.08320,1.08410,1.08832,1.08493,1.08326,1.08352,1.08774,1.08813,147456,0,192,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,64,4,1,quad_alu_orthogonal,0,318,0,success,0,
319,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00319.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,64,ForwardPrepass,depth_prepass,forward,,total,0.03402,0.03453,0.03530,0.03457,0.03405,0.03424,0.03498,0.03530,1.07453,1.07539,1.07962,1.07548,1.07459,1.07504,1.07571,1.07955,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.10877,1.10995,1.11430,1.11005,1.10896,1.10941,1.11056,1.11421,147456,0,192,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,64,4,2,quad_alu_orthogonal,0,319,0,success,0,
320,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00320.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,64,VisBuf,visibility,resolve,,total,0.03997,0.04138,0.04355,0.04136,0.04003,0.04048,0.04211,0.04317,0.66035,0.66080,0.66109,0.66076,0.66035,0.66045,0.66096,0.66106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.70054,0.70211,0.70445,0.70213,0.70077,0.70125,0.70298,0.70416,147456,0,192,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,64,4,4,quad_alu_orthogonal,0,320,0,success,0,
321,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00321.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,96,Forward,forward,,,total,1.61222,1.61322,1.61942,1.61469,1.61226,1.61267,1.61875,1.61901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.61222,1.61322,1.61942,1.61469,1.61226,1.61267,1.61875,1.61901,147456,0,192,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,96,4,1,quad_alu_orthogonal,0,321,0,success,0,
322,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00322.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,96,ForwardPrepass,depth_prepass,forward,,total,0.03395,0.03453,0.03802,0.03459,0.03408,0.03427,0.03488,0.03530,1.59939,1.60061,1.60698,1.60092,1.59949,1.60006,1.60115,1.60694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.63389,1.63517,1.64160,1.63550,1.63398,1.63453,1.63590,1.64157,147456,0,192,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,96,4,2,quad_alu_orthogonal,0,322,0,success,0,
323,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00323.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,96,VisBuf,visibility,resolve,,total,0.04000,0.04147,0.04394,0.04153,0.04010,0.04058,0.04246,0.04374,0.96141,0.97555,0.97616,0.97131,0.96147,0.96202,0.97581,0.97610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00157,1.01674,1.01949,1.01284,1.00198,1.00317,1.01798,1.01926,147456,0,192,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,96,4,4,quad_alu_orthogonal,0,323,0,success,0,
324,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00324.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,128,Forward,forward,,,total,2.14128,2.14269,2.15059,2.14441,2.14131,2.14182,2.14989,2.15043,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.14128,2.14269,2.15059,2.14441,2.14131,2.14182,2.14989,2.15043,147456,0,192,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,128,4,1,quad_alu_orthogonal,0,324,0,success,0,
325,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00325.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,128,ForwardPrepass,depth_prepass,forward,,total,0.03386,0.03453,0.05376,0.03472,0.03392,0.03421,0.03494,0.03750,2.12422,2.12538,2.13363,2.12578,2.12458,2.12483,2.12621,2.13363,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.15834,2.15994,2.17846,2.16050,2.15901,2.15930,2.16106,2.16858,147456,0,192,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,128,4,2,quad_alu_orthogonal,0,325,0,success,0,
326,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00326.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,128,VisBuf,visibility,resolve,,total,0.03987,0.04173,0.04384,0.04172,0.04032,0.04080,0.04256,0.04368,1.27370,1.28698,1.30381,1.28430,1.27392,1.27414,1.29046,1.30374,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.31411,1.32848,1.34576,1.32602,1.31453,1.31562,1.33238,1.34576,147456,0,192,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,128,4,4,quad_alu_orthogonal,0,326,0,success,0,
327,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00327.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,192,Forward,forward,,,total,3.19962,3.20134,3.22224,3.20341,3.19968,3.20045,3.21206,3.21312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.19962,3.20134,3.22224,3.20341,3.19968,3.20045,3.21206,3.21312,147456,0,192,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,192,4,1,quad_alu_orthogonal,0,327,0,success,0,
328,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00328.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,192,ForwardPrepass,depth_prepass,forward,,total,0.03392,0.03469,0.03718,0.03477,0.03398,0.03437,0.03523,0.03552,3.16365,3.17779,3.22061,3.19110,3.17488,3.17546,3.20874,3.22022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.19798,3.21264,3.25546,3.22587,3.20928,3.21002,3.24374,3.25510,147456,0,192,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,192,4,2,quad_alu_orthogonal,0,328,0,success,0,
329,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00329.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,192,VisBuf,visibility,resolve,,total,0.04045,0.04205,0.04467,0.04200,0.04058,0.04102,0.04298,0.04400,1.91754,1.91824,1.94038,1.92274,1.91773,1.91798,1.94006,1.94032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.95862,1.96042,1.98477,1.96474,1.95875,1.95926,1.98230,1.98304,147456,0,192,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,192,1,1,256,1,192,4,4,quad_alu_orthogonal,0,329,0,success,0,
330,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00330.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1,1,1,0,-1,1,1,0.5,384,1,1,256,1,0,Forward,forward,,,total,0.03418,0.03459,0.03533,0.03461,0.03424,0.03440,0.03485,0.03510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03418,0.03459,0.03533,0.03461,0.03424,0.03440,0.03485,0.03510,147456,0,384,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,384,1,1,256,1,0,1,1,quad_alu_orthogonal,0,330,0,success,0,
331,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_3etcv310\run_00331.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1,1,1,0,-1,1,1,0.5,384,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.03101,0.03139,0.03219,0.03145,0.03104,0.03117,0.03184,0.03206,0.02912,0.02944,0.02979,0.02945,0.02915,0.02928,0.02963,0.02979,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06026,0.06086,0.06166,0.06089,0.06035,0.06054,0.06131,0.06160,147456,0,384,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,-1.0,1.0,1.0,0.5,384,1,1,256,1,0,1,2,quad_alu_orthogonal,0,331,0,success,0,
