runner_status,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_return_code,runner_error,run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,to-remain-only-in-camera,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_material_count,param_geometry_count,param_overdraw_count,param_to_remain_only_in_camera,param_z_min,param_z_max,param_xy_minmax,param_radius,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_geometry_div,param_object_count,param_alu_calc_count,param_renderer_variant
success,quad_alu_orthogonal,0,305,0,0,,305,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00305.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,2,VisBuf,visibility,resolve,,total,0.03238,0.03379,0.03533,0.03375,0.03274,0.03322,0.03427,0.03472,0.05018,0.05072,0.05117,0.05073,0.05021,0.05056,0.05091,0.05117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08317,0.08448,0.08592,0.08448,0.08355,0.08394,0.08512,0.08554,148996,0,192,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,2,4
success,quad_alu_orthogonal,0,306,0,0,,306,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00306.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,4,Forward,forward,,,total,0.09146,0.09248,0.09322,0.09246,0.09155,0.09216,0.09277,0.09286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09146,0.09248,0.09322,0.09246,0.09155,0.09216,0.09277,0.09286,148996,0,192,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,4,1
success,quad_alu_orthogonal,0,307,0,0,,307,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00307.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,4,ForwardPrepass,depth_prepass,forward,,total,0.01827,0.01910,0.01987,0.01912,0.01843,0.01872,0.01952,0.01987,0.08960,0.09069,0.10909,0.09453,0.08998,0.09014,0.10842,0.10906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10861,0.11005,0.12851,0.11365,0.10861,0.10912,0.12755,0.12829,148996,0,192,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,4,2
success,quad_alu_orthogonal,0,308,0,0,,308,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00308.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,4,VisBuf,visibility,resolve,,total,0.03261,0.03379,0.03523,0.03381,0.03299,0.03331,0.03440,0.03520,0.06893,0.06950,0.07005,0.06951,0.06912,0.06925,0.06976,0.07002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10230,0.10326,0.10467,0.10332,0.10230,0.10275,0.10394,0.10458,148996,0,192,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,4,4
success,quad_alu_orthogonal,0,309,0,0,,309,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00309.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,8,Forward,forward,,,total,0.15718,0.15773,0.16867,0.15784,0.15725,0.15741,0.15811,0.15856,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15718,0.15773,0.16867,0.15784,0.15725,0.15741,0.15811,0.15856,148996,0,192,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,8,1
success,quad_alu_orthogonal,0,310,0,0,,310,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00310.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,8,ForwardPrepass,depth_prepass,forward,,total,0.01840,0.01907,0.01984,0.01907,0.01853,0.01872,0.01942,0.01981,0.15549,0.15645,0.19066,0.16388,0.15565,0.15594,0.18803,0.19014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17443,0.17546,0.21050,0.18294,0.17446,0.17485,0.20730,0.20918,148996,0,192,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,8,2
success,quad_alu_orthogonal,0,311,0,0,,311,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00311.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,8,VisBuf,visibility,resolve,,total,0.03274,0.03398,0.03530,0.03397,0.03309,0.03344,0.03456,0.03526,0.10605,0.10650,0.10691,0.10649,0.10611,0.10634,0.10666,0.10682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13914,0.14045,0.14170,0.14047,0.13949,0.13987,0.14115,0.14157,148996,0,192,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,8,4
success,quad_alu_orthogonal,0,312,0,0,,312,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00312.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,16,Forward,forward,,,total,0.28893,0.28976,0.29066,0.28972,0.28893,0.28912,0.29037,0.29062,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28893,0.28976,0.29066,0.28972,0.28893,0.28912,0.29037,0.29062,148996,0,192,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,16,1
success,quad_alu_orthogonal,0,313,0,0,,313,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00313.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,16,ForwardPrepass,depth_prepass,forward,,total,0.01846,0.01904,0.02109,0.01908,0.01846,0.01872,0.01949,0.01990,0.28656,0.28733,0.34813,0.30005,0.28675,0.28685,0.34467,0.34634,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30534,0.30653,0.36720,0.31913,0.30550,0.30579,0.36362,0.36518,148996,0,192,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,16,2
success,quad_alu_orthogonal,0,314,0,0,,314,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00314.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,16,VisBuf,visibility,resolve,,total,0.03280,0.03376,0.03498,0.03379,0.03296,0.03325,0.03443,0.03488,0.18694,0.18765,0.18813,0.18755,0.18698,0.18710,0.18784,0.18790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22029,0.22131,0.22266,0.22134,0.22038,0.22070,0.22208,0.22259,148996,0,192,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,16,4
success,quad_alu_orthogonal,0,315,0,0,,315,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00315.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,32,Forward,forward,,,total,0.55360,0.55430,0.56426,0.55467,0.55370,0.55395,0.55590,0.55651,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.55360,0.55430,0.56426,0.55467,0.55370,0.55395,0.55590,0.55651,148996,0,192,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,32,1
success,quad_alu_orthogonal,0,316,0,0,,316,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00316.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,32,ForwardPrepass,depth_prepass,forward,,total,0.01846,0.01907,0.01978,0.01909,0.01846,0.01872,0.01946,0.01971,0.54938,0.55011,0.67363,0.58141,0.54941,0.54970,0.66877,0.67286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56819,0.56950,0.69270,0.60050,0.56826,0.56858,0.68790,0.69149,148996,0,192,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,32,2
success,quad_alu_orthogonal,0,317,0,0,,317,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00317.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,32,VisBuf,visibility,resolve,,total,0.03277,0.03382,0.03523,0.03383,0.03277,0.03328,0.03440,0.03472,0.34534,0.34573,0.34630,0.34571,0.34534,0.34544,0.34598,0.34621,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37821,0.37952,0.38099,0.37955,0.37850,0.37891,0.38026,0.38070,148996,0,192,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,32,4
success,quad_alu_orthogonal,0,318,0,0,,318,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00318.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,64,Forward,forward,,,total,1.08288,1.08390,1.08794,1.08453,1.08310,1.08339,1.08742,1.08787,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.08288,1.08390,1.08794,1.08453,1.08310,1.08339,1.08742,1.08787,148996,0,192,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,64,1
success,quad_alu_orthogonal,0,319,0,0,,319,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00319.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,64,ForwardPrepass,depth_prepass,forward,,total,0.01837,0.01901,0.01990,0.01902,0.01840,0.01866,0.01942,0.01974,1.07472,1.07574,1.31437,1.12160,1.07482,1.07504,1.30122,1.31274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.09338,1.09501,1.33344,1.14062,1.09338,1.09398,1.32058,1.33171,148996,0,192,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,64,2
success,quad_alu_orthogonal,0,320,0,0,,320,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00320.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,64,VisBuf,visibility,resolve,,total,0.03280,0.03392,0.03539,0.03393,0.03280,0.03338,0.03453,0.03520,0.64925,0.66090,0.66128,0.65812,0.64931,0.64970,0.66106,0.66125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.68205,0.69466,0.69632,0.69205,0.68262,0.68358,0.69533,0.69610,148996,0,192,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,64,4
success,quad_alu_orthogonal,0,321,0,0,,321,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00321.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,96,Forward,forward,,,total,1.62867,1.62989,1.63587,1.63158,1.62867,1.62915,1.63530,1.63574,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.62867,1.62989,1.63587,1.63158,1.62867,1.62915,1.63530,1.63574,148996,0,192,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,96,1
success,quad_alu_orthogonal,0,322,0,0,,322,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00322.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,96,ForwardPrepass,depth_prepass,forward,,total,0.01853,0.01917,0.02022,0.01921,0.01856,0.01882,0.01968,0.02006,1.61027,1.61690,1.97811,1.69598,1.61597,1.61619,1.95766,1.97782,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.62883,1.63622,1.99770,1.71519,1.63475,1.63533,1.97702,1.99766,148996,0,192,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,96,2
success,quad_alu_orthogonal,0,323,0,0,,323,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00323.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,96,VisBuf,visibility,resolve,,total,0.03267,0.03392,0.03530,0.03392,0.03302,0.03334,0.03453,0.03491,0.97520,0.97568,0.97619,0.97570,0.97539,0.97549,0.97590,0.97613,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00845,1.00960,1.01107,1.00962,1.00848,1.00896,1.01030,1.01085,148996,0,192,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,96,4
success,quad_alu_orthogonal,0,324,0,0,,324,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00324.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,128,Forward,forward,,,total,2.16326,2.16448,2.17238,2.16636,2.16330,2.16362,2.17184,2.17226,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.16326,2.16448,2.17238,2.16636,2.16330,2.16362,2.17184,2.17226,148996,0,192,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,128,1
success,quad_alu_orthogonal,0,325,0,0,,325,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00325.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,128,ForwardPrepass,depth_prepass,forward,,total,0.01866,0.01910,0.03107,0.01923,0.01866,0.01882,0.01949,0.01987,2.12448,2.12627,2.15629,2.13398,2.12477,2.12522,2.14768,2.15562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.14352,2.14550,2.17882,2.15321,2.14378,2.14429,2.16701,2.17546,148996,0,192,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,128,2
success,quad_alu_orthogonal,0,326,0,0,,326,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00326.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,128,VisBuf,visibility,resolve,,total,0.03315,0.03398,0.03581,0.03398,0.03315,0.03341,0.03459,0.03482,1.27373,1.27434,1.29088,1.27555,1.27398,1.27408,1.27472,1.29085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.30714,1.30826,1.32634,1.30953,1.30723,1.30781,1.30912,1.32570,148996,0,192,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,128,4
success,quad_alu_orthogonal,0,327,0,0,,327,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf__d6f9vyl\run_00327.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,1,-1,1,1,0.5,192,1,1,256,1,192,Forward,forward,,,total,3.23238,3.23424,3.24707,3.23725,3.23283,3.23331,3.24566,3.24650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.23238,3.23424,3.24707,3.23725,3.23283,3.23331,3.24566,3.24650,148996,0,192,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,1,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,192,1
